parent_id,parenting_style,child_mental_health,communication_skills,emotional_wellbeing,social_skills,academic_performance,parent_involvement
34007,Authoritative,73,88,73,76,68,70
34008,Helicopter,88,69,82,89,79,85
34009,Authoritative,35,88,82,51,59,58
34010,Positive Reinforcement,88,55,77,74,61,81
34011,Neglectful,86,55,51,85,82,65
34012,Helicopter,81,62,82,57,85,65
34013,Overprotective,48,84,85,83,65,81
34014,Overprotective,87,84,87,65,58,76
34015,Uninvolved,55,76,67,63,63,79
34016,Helicopter,77,81,58,85,87,52
34017,Laissez-faire,54,83,74,89,51,81
34018,Overprotective,84,52,83,77,53,74
34019,Positive Reinforcement,54,81,77,51,65,71
34020,Helicopter,88,56,85,69,85,76
34021,Laissez-faire,39,83,63,69,87,81
34022,Helicopter,67,70,85,85,83,62
34023,Overprotective,49,78,59,64,53,64
34024,Permissive,34,53,58,62,57,60
34025,Authoritative,71,53,52,71,61,81
34026,Positive Reinforcement,73,88,52,57,66,76
34027,Laissez-faire,79,50,59,73,89,64
34028,Helicopter,64,80,74,68,81,68
34029,Permissive,34,66,72,82,66,59
34030,Positive Reinforcement,64,56,60,60,58,73
34031,Laissez-faire,32,85,71,66,83,63
34032,Permissive,70,70,76,74,87,72
34033,Permissive,61,72,52,71,69,89
34034,Helicopter,65,62,62,84,85,63
34035,Authoritarian,59,83,79,52,55,88
34036,Positive Reinforcement,81,85,83,88,68,70
34037,Helicopter,78,54,79,64,56,87
34038,Helicopter,89,85,73,73,58,58
34039,Authoritative,68,80,50,80,71,63
34040,Positive Reinforcement,58,61,85,80,63,59
34041,Authoritarian,55,77,61,72,59,85
34042,Uninvolved,74,77,69,63,63,67
34043,Neglectful,54,56,51,77,61,56
34044,Permissive,89,83,74,61,79,57
34045,Positive Reinforcement,85,71,81,85,50,51
34046,Indulgent,41,73,82,53,75,87
34047,Helicopter,47,63,80,69,71,75
34048,Laissez-faire,83,65,85,81,56,68
34049,Permissive,87,60,69,67,65,62
34050,Positive Reinforcement,55,79,73,79,60,81
34051,Authoritative,44,87,78,77,66,63
34052,Laissez-faire,34,56,52,66,56,74
34053,Laissez-faire,85,52,53,69,82,81
34054,Authoritative,62,64,53,86,64,59
34055,Indulgent,70,79,62,71,57,86
34056,Positive Reinforcement,38,82,64,89,54,84
34057,Authoritative,61,86,56,60,74,84
34058,Overprotective,42,86,85,57,85,69
34059,Laissez-faire,72,66,60,83,85,88
34060,Permissive,57,69,70,68,88,51
34061,Overprotective,52,82,88,85,68,68
34062,Permissive,53,76,61,88,69,62
34063,Uninvolved,70,86,66,72,88,87
34064,Helicopter,60,69,71,62,78,63
34065,Positive Reinforcement,34,83,67,60,64,52
34066,Neglectful,75,80,53,82,89,74
34067,Neglectful,88,54,55,87,84,88
34068,Helicopter,77,67,65,50,77,85
34069,Uninvolved,31,68,88,64,84,55
34070,Authoritative,76,87,58,66,86,61
34071,Positive Reinforcement,59,66,63,53,80,71
34072,Authoritarian,78,72,88,86,82,68
34073,Overprotective,34,51,81,83,61,77
34074,Laissez-faire,85,73,61,75,50,82
34075,Helicopter,39,50,56,62,65,73
34076,Neglectful,76,71,55,54,54,50
34077,Authoritarian,81,63,75,65,73,61
34078,Neglectful,65,88,77,67,89,64
34079,Uninvolved,65,89,58,71,75,72
34080,Authoritarian,85,62,71,52,74,55
34081,Authoritative,36,61,52,51,87,73
34082,Neglectful,58,56,72,59,83,62
34083,Overprotective,61,51,67,64,78,68
34084,Authoritative,56,52,54,68,78,81
34085,Authoritative,30,89,87,60,70,51
34086,Laissez-faire,87,85,71,58,73,70
34087,Uninvolved,83,62,83,59,53,56
34088,Authoritarian,49,88,63,72,68,81
34089,Authoritarian,63,79,77,56,67,59
34090,Neglectful,80,85,89,85,75,58
34091,Authoritarian,65,86,75,79,60,83
34092,Neglectful,55,63,51,72,81,79
34093,Overprotective,52,75,81,70,88,51
34094,Helicopter,62,89,64,59,59,61
34095,Overprotective,30,56,63,57,73,52
34096,Neglectful,32,77,63,75,79,67
34097,Positive Reinforcement,79,57,70,88,56,80
34098,Permissive,64,64,82,53,78,64
34099,Neglectful,64,54,85,76,77,64
34100,Uninvolved,88,82,87,72,65,84
34101,Neglectful,42,85,84,83,60,71
34102,Permissive,62,85,85,64,60,58
34103,Authoritative,42,52,78,80,72,85
34104,Permissive,51,71,50,82,71,84
34105,Uninvolved,85,71,72,81,86,80
34106,Overprotective,34,81,81,66,61,63
34107,Neglectful,46,87,54,88,54,84
34108,Authoritative,72,72,74,86,84,59
34109,Positive Reinforcement,39,70,71,59,60,51
34110,Helicopter,88,53,88,66,68,57
34111,Laissez-faire,84,64,50,50,55,79
34112,Overprotective,56,70,72,61,68,61
34113,Overprotective,44,69,68,84,62,69
34114,Laissez-faire,74,69,57,71,52,65
34115,Neglectful,71,74,59,89,58,55
34116,Uninvolved,38,80,87,81,85,58
34117,Uninvolved,89,53,62,81,55,54
34118,Uninvolved,36,78,86,69,72,60
34119,Indulgent,86,84,61,72,69,72
34120,Authoritative,39,79,77,54,79,64
34121,Positive Reinforcement,70,58,68,78,54,85
34122,Positive Reinforcement,42,86,50,87,51,73
34123,Permissive,45,54,86,60,85,83
34124,Indulgent,63,67,69,76,86,71
34125,Laissez-faire,37,82,79,88,76,58
34126,Authoritarian,89,62,57,85,54,74
34127,Neglectful,60,82,88,61,53,77
34128,Indulgent,84,89,89,58,69,61
34129,Uninvolved,57,86,88,84,69,69
34130,Authoritative,36,51,75,63,84,52
34131,Overprotective,63,61,85,64,66,62
34132,Laissez-faire,62,78,57,86,68,86
34133,Laissez-faire,33,78,76,81,71,50
34134,Authoritative,84,72,77,84,54,84
34135,Neglectful,67,89,72,73,62,76
34136,Authoritative,55,54,74,50,59,52
34137,Helicopter,31,85,58,65,83,65
34138,Permissive,61,80,67,89,57,58
34139,Authoritarian,68,72,55,68,52,85
34140,Indulgent,71,65,52,77,58,75
34141,Laissez-faire,88,57,89,62,61,63
34142,Helicopter,70,58,76,52,83,51
34143,Overprotective,31,51,80,73,58,67
34144,Positive Reinforcement,55,67,76,53,57,54
34145,Overprotective,76,68,74,61,70,79
34146,Laissez-faire,56,86,64,57,77,72
34147,Uninvolved,44,89,58,59,79,85
34148,Uninvolved,50,57,67,51,50,87
34149,Authoritarian,77,66,50,68,80,56
34150,Overprotective,56,54,61,89,75,65
34151,Overprotective,63,57,76,85,70,75
34152,Overprotective,78,59,56,88,77,85
34153,Neglectful,40,52,67,57,68,79
34154,Helicopter,52,52,83,74,81,73
34155,Laissez-faire,79,80,66,51,69,57
34156,Authoritative,51,76,85,78,89,63
34157,Permissive,52,77,86,75,85,65
34158,Positive Reinforcement,30,87,51,67,66,78
34159,Laissez-faire,88,85,87,89,66,56
34160,Uninvolved,41,76,62,60,61,87
34161,Overprotective,54,65,84,69,82,55
34162,Indulgent,35,64,60,73,63,54
34163,Laissez-faire,79,57,82,51,74,70
34164,Indulgent,78,88,76,79,68,86
34165,Permissive,78,77,54,60,59,89
34166,Positive Reinforcement,63,64,88,54,81,54
34167,Authoritative,57,73,64,55,68,64
34168,Uninvolved,54,54,86,61,62,78
34169,Helicopter,47,55,55,54,65,87
34170,Authoritarian,76,54,81,53,89,57
34171,Authoritative,30,74,76,83,76,53
34172,Neglectful,61,89,51,64,78,54
34173,Permissive,58,56,88,86,79,81
34174,Neglectful,49,80,71,50,51,68
34175,Authoritative,75,52,71,86,82,74
34176,Authoritarian,42,67,68,88,54,76
34177,Authoritative,86,78,55,61,68,77
34178,Permissive,41,50,70,76,80,54
34179,Neglectful,37,78,80,66,87,76
34180,Authoritative,68,89,56,72,50,84
34181,Overprotective,37,82,77,87,54,65
34182,Authoritarian,47,73,53,71,61,62
34183,Positive Reinforcement,50,84,50,83,71,89
34184,Uninvolved,57,56,58,67,68,59
34185,Indulgent,60,82,56,57,87,83
34186,Neglectful,44,53,55,68,66,84
34187,Uninvolved,89,84,53,78,87,67
34188,Laissez-faire,68,83,79,76,63,73
34189,Authoritarian,62,59,81,74,55,60
34190,Authoritarian,67,59,72,58,82,82
34191,Overprotective,52,86,62,70,64,68
34192,Overprotective,45,69,80,81,52,76
34193,Permissive,53,66,71,75,71,55
34194,Laissez-faire,50,62,50,70,86,86
34195,Authoritative,75,56,64,75,74,58
34196,Permissive,37,79,63,71,86,75
34197,Indulgent,71,71,65,85,68,62
34198,Indulgent,88,60,89,62,58,74
34199,Neglectful,46,62,75,78,70,72
34200,Indulgent,44,72,74,79,56,72
34201,Positive Reinforcement,43,59,64,64,74,74
34202,Indulgent,49,77,88,53,83,72
34203,Authoritative,61,66,61,56,69,57
34204,Permissive,40,79,57,62,50,70
34205,Authoritative,67,71,76,84,80,68
34206,Authoritarian,61,89,78,58,77,83
34207,Neglectful,33,69,72,80,64,73
34208,Permissive,58,55,71,86,72,75
34209,Overprotective,34,67,57,60,57,86
34210,Uninvolved,72,80,62,81,76,68
34211,Uninvolved,41,75,74,54,69,65
34212,Positive Reinforcement,72,51,82,87,83,58
34213,Helicopter,79,80,54,68,87,52
34214,Helicopter,68,62,74,55,77,63
34215,Laissez-faire,86,87,54,85,76,56
34216,Indulgent,52,84,81,57,76,74
34217,Permissive,62,74,63,73,73,66
34218,Authoritarian,45,81,76,89,60,70
34219,Authoritative,79,78,80,61,83,74
34220,Positive Reinforcement,73,84,84,77,88,81
34221,Overprotective,40,77,58,67,76,79
34222,Neglectful,37,68,79,86,50,76
34223,Permissive,62,68,86,76,89,86
34224,Authoritarian,77,56,86,79,87,53
34225,Authoritarian,63,68,50,75,51,56
34226,Neglectful,50,57,64,52,60,81
34227,Authoritative,67,63,73,51,53,78
34228,Overprotective,46,84,56,78,69,55
34229,Positive Reinforcement,78,57,83,67,54,50
34230,Uninvolved,63,85,77,86,57,81
34231,Positive Reinforcement,80,51,64,84,65,81
34232,Laissez-faire,70,78,67,65,51,84
34233,Authoritarian,32,73,84,87,67,86
34234,Laissez-faire,53,64,60,51,76,75
34235,Laissez-faire,51,57,55,73,59,86
34236,Positive Reinforcement,39,86,63,89,61,83
34237,Laissez-faire,34,52,78,73,80,80
34238,Positive Reinforcement,70,60,65,60,51,70
34239,Positive Reinforcement,60,56,53,88,73,59
34240,Neglectful,53,88,55,76,75,78
34241,Uninvolved,75,54,69,67,55,83
34242,Indulgent,40,70,51,73,70,58
34243,Indulgent,80,71,68,85,56,74
34244,Authoritative,84,81,60,79,51,80
34245,Positive Reinforcement,77,87,80,60,83,85
34246,Authoritative,43,56,69,52,51,56
34247,Positive Reinforcement,75,75,79,76,78,85
34248,Overprotective,33,76,58,87,86,56
34249,Helicopter,37,53,56,76,60,76
34250,Authoritarian,36,67,66,67,57,53
34251,Authoritarian,64,51,72,80,53,58
34252,Uninvolved,84,82,89,63,50,81
34253,Laissez-faire,61,50,59,78,70,76
34254,Uninvolved,51,79,71,84,86,75
34255,Indulgent,51,88,72,52,59,62
34256,Indulgent,75,74,82,61,55,88
34257,Uninvolved,72,75,59,87,51,65
34258,Indulgent,55,80,62,72,67,77
34259,Indulgent,80,65,88,53,61,79
34260,Uninvolved,65,53,76,65,79,87
34261,Uninvolved,58,62,55,66,52,78
34262,Neglectful,33,76,73,79,81,69
34263,Authoritative,60,63,56,65,71,66
34264,Laissez-faire,51,65,77,63,59,67
34265,Authoritarian,86,58,55,50,84,60
34266,Authoritative,82,79,80,75,78,79
34267,Overprotective,37,58,87,79,53,73
34268,Uninvolved,50,88,61,85,89,57
34269,Authoritative,44,76,89,88,58,66
34270,Helicopter,77,56,67,71,77,60
34271,Helicopter,83,56,66,86,73,74
34272,Permissive,83,68,52,85,66,86
34273,Indulgent,33,88,51,85,78,79
34274,Overprotective,71,65,87,54,57,59
34275,Neglectful,87,65,56,59,76,78
34276,Positive Reinforcement,34,83,79,70,71,86
34277,Positive Reinforcement,65,78,65,65,56,72
34278,Positive Reinforcement,31,88,50,71,74,71
34279,Permissive,79,81,51,67,80,83
34280,Authoritative,37,64,70,75,73,64
34281,Authoritarian,76,82,68,75,58,87
34282,Authoritarian,33,70,71,72,56,58
34283,Uninvolved,42,80,75,52,57,61
34284,Neglectful,43,88,88,53,55,68
34285,Authoritarian,38,78,69,77,55,74
34286,Laissez-faire,57,65,69,88,53,54
34287,Helicopter,67,72,72,77,53,85
34288,Indulgent,41,86,56,85,73,64
34289,Indulgent,57,56,80,68,86,86
34290,Authoritarian,42,81,76,82,50,77
34291,Uninvolved,50,89,60,70,74,80
34292,Permissive,84,79,50,85,74,54
34293,Positive Reinforcement,67,59,62,60,69,87
34294,Laissez-faire,81,64,85,80,85,74
34295,Laissez-faire,55,62,87,66,57,59
34296,Overprotective,54,71,60,85,68,86
34297,Neglectful,51,88,57,70,87,52
34298,Indulgent,80,72,77,68,73,65
34299,Uninvolved,81,83,69,77,70,61
34300,Permissive,81,55,50,65,84,76
34301,Indulgent,37,81,89,51,77,51
34302,Overprotective,66,87,50,57,65,76
34303,Uninvolved,69,61,77,85,63,81
34304,Authoritative,74,80,70,70,75,89
34305,Permissive,88,64,60,63,58,57
34306,Helicopter,85,61,61,67,76,83
34307,Permissive,51,84,64,85,84,70
34308,Authoritative,42,50,79,61,56,82
34309,Indulgent,66,74,70,77,69,77
34310,Helicopter,43,59,88,70,69,58
34311,Uninvolved,47,82,72,71,69,88
34312,Positive Reinforcement,76,64,86,63,51,63
34313,Uninvolved,62,57,84,79,69,70
34314,Overprotective,36,87,63,60,79,89
34315,Helicopter,39,77,75,66,64,61
34316,Permissive,89,57,68,69,51,53
34317,Neglectful,87,73,56,55,69,83
34318,Authoritative,59,51,81,65,76,66
34319,Helicopter,88,52,61,51,52,84
34320,Positive Reinforcement,84,74,79,58,85,82
34321,Authoritarian,63,83,89,67,57,74
34322,Helicopter,74,85,61,56,64,61
34323,Overprotective,32,66,62,58,73,55
34324,Neglectful,88,68,87,87,55,53
34325,Authoritarian,69,78,74,73,73,68
34326,Helicopter,41,68,67,65,52,66
34327,Helicopter,65,86,72,50,83,72
34328,Uninvolved,82,85,52,64,76,70
34329,Laissez-faire,60,79,68,53,55,50
34330,Permissive,52,60,75,79,82,59
34331,Laissez-faire,37,58,86,67,50,89
34332,Uninvolved,30,86,75,71,64,73
34333,Authoritarian,84,83,75,54,86,50
34334,Laissez-faire,64,69,62,58,89,89
34335,Authoritative,76,53,70,73,85,54
34336,Authoritative,44,54,72,84,58,67
34337,Helicopter,82,62,66,80,85,64
34338,Permissive,57,53,60,86,76,52
34339,Indulgent,41,59,66,86,64,56
34340,Helicopter,30,51,65,54,81,71
34341,Helicopter,40,59,86,78,85,88
34342,Authoritative,80,51,68,76,58,84
34343,Authoritative,66,65,69,69,68,89
34344,Authoritarian,78,56,87,52,73,77
34345,Authoritarian,31,58,62,52,87,76
34346,Uninvolved,74,73,63,87,86,64
34347,Laissez-faire,64,58,63,54,75,56
34348,Helicopter,74,78,59,83,64,55
34349,Authoritarian,37,57,59,55,64,83
34350,Uninvolved,60,61,89,85,53,74
34351,Uninvolved,50,51,79,81,64,66
34352,Indulgent,82,58,53,78,66,80
34353,Laissez-faire,74,56,66,68,65,57
34354,Indulgent,32,78,63,51,87,55
34355,Authoritarian,54,81,71,52,83,60
34356,Neglectful,70,69,60,82,84,85
34357,Authoritarian,57,72,55,63,75,80
34358,Overprotective,57,74,84,65,66,56
34359,Neglectful,31,64,74,55,53,66
34360,Helicopter,37,82,76,79,89,80
34361,Authoritarian,30,85,54,88,70,60
34362,Laissez-faire,50,79,86,89,71,83
34363,Uninvolved,44,65,71,88,66,54
34364,Authoritative,84,58,74,81,62,78
34365,Permissive,37,59,65,76,61,65
34366,Neglectful,69,85,51,63,51,70
34367,Permissive,51,81,51,64,56,51
34368,Overprotective,68,63,76,66,55,81
34369,Overprotective,49,84,59,73,86,78
34370,Positive Reinforcement,42,63,88,83,75,61
34371,Helicopter,55,50,72,63,87,66
34372,Laissez-faire,68,73,64,58,61,68
34373,Positive Reinforcement,36,61,87,53,52,64
34374,Laissez-faire,86,58,62,52,68,74
34375,Helicopter,40,62,54,79,89,50
34376,Authoritative,60,75,51,81,59,65
34377,Permissive,63,64,85,51,86,84
34378,Uninvolved,40,65,76,89,89,87
34379,Positive Reinforcement,53,59,76,66,68,50
34380,Overprotective,54,66,54,81,83,86
34381,Overprotective,80,89,54,62,74,87
34382,Uninvolved,85,59,56,82,65,51
34383,Overprotective,62,59,62,89,72,77
34384,Laissez-faire,58,84,66,87,50,71
34385,Authoritative,87,57,83,58,56,66
34386,Authoritative,50,59,82,81,85,63
34387,Laissez-faire,78,56,88,76,85,53
34388,Indulgent,62,83,57,72,64,65
34389,Laissez-faire,74,50,87,65,68,68
34390,Helicopter,35,54,53,56,72,59
34391,Positive Reinforcement,66,66,89,65,59,57
34392,Overprotective,82,69,53,64,78,60
34393,Laissez-faire,31,53,50,60,64,78
34394,Authoritarian,71,83,52,56,51,73
34395,Neglectful,59,85,75,53,71,73
34396,Authoritarian,86,50,87,50,53,58
34397,Overprotective,57,89,70,88,51,64
34398,Authoritative,61,78,52,79,71,60
34399,Helicopter,82,69,76,63,60,72
34400,Helicopter,80,78,76,57,73,58
34401,Helicopter,56,65,52,65,83,71
34402,Neglectful,68,65,63,55,80,71
34403,Indulgent,51,85,79,60,70,68
34404,Uninvolved,44,89,57,69,68,82
34405,Authoritarian,72,73,58,56,64,53
34406,Uninvolved,67,66,75,76,88,56
34407,Positive Reinforcement,66,76,66,63,84,88
34408,Laissez-faire,65,89,66,59,80,58
34409,Positive Reinforcement,67,58,54,84,74,62
34410,Authoritative,36,69,70,64,64,52
34411,Authoritarian,60,73,84,77,67,85
34412,Positive Reinforcement,73,70,73,73,70,80
34413,Indulgent,59,66,88,51,71,50
34414,Uninvolved,43,88,67,74,60,76
34415,Laissez-faire,85,80,65,75,63,51
34416,Overprotective,63,63,69,56,62,62
34417,Indulgent,81,86,64,84,62,61
34418,Authoritative,56,62,81,76,57,75
34419,Laissez-faire,52,78,85,63,69,50
34420,Laissez-faire,32,82,80,63,81,51
34421,Permissive,34,70,76,75,51,69
34422,Authoritative,71,55,56,85,70,62
34423,Indulgent,59,64,58,59,59,51
34424,Indulgent,36,63,83,51,82,79
34425,Laissez-faire,70,81,69,52,83,87
34426,Overprotective,83,58,65,73,62,88
34427,Laissez-faire,47,59,53,67,77,77
34428,Positive Reinforcement,86,68,75,62,78,88
34429,Laissez-faire,67,52,50,86,81,66
34430,Neglectful,39,81,79,67,80,58
34431,Uninvolved,73,50,72,82,70,64
34432,Overprotective,63,65,51,79,71,88
34433,Overprotective,62,87,80,85,72,62
34434,Positive Reinforcement,61,81,62,74,50,86
34435,Authoritarian,60,51,87,81,61,54
34436,Neglectful,57,85,86,83,73,63
34437,Laissez-faire,33,68,85,57,75,51
34438,Helicopter,44,64,62,62,50,56
34439,Laissez-faire,31,54,69,85,67,84
34440,Overprotective,89,63,58,64,79,57
34441,Helicopter,52,54,87,59,51,72
34442,Laissez-faire,88,60,67,82,83,77
34443,Neglectful,52,76,89,66,83,67
34444,Laissez-faire,64,88,74,78,69,62
34445,Permissive,56,86,64,70,76,80
34446,Indulgent,55,56,88,68,71,68
34447,Permissive,78,51,61,83,52,54
34448,Permissive,63,72,63,65,82,73
34449,Permissive,42,70,56,88,76,66
34450,Laissez-faire,69,72,73,86,55,51
34451,Positive Reinforcement,81,50,56,86,56,82
34452,Permissive,80,78,88,62,76,69
34453,Overprotective,39,84,80,65,66,71
34454,Neglectful,68,84,86,63,82,82
34455,Authoritarian,55,86,82,66,59,57
34456,Permissive,33,67,55,77,82,84
34457,Uninvolved,47,82,82,74,53,83
34458,Positive Reinforcement,64,55,87,68,50,52
34459,Neglectful,76,59,71,50,69,84
34460,Uninvolved,81,77,67,62,59,77
34461,Authoritative,46,61,60,57,63,61
34462,Neglectful,85,53,63,79,51,74
34463,Positive Reinforcement,56,74,75,58,54,50
34464,Permissive,37,56,59,71,82,58
34465,Authoritarian,82,87,87,68,84,60
34466,Helicopter,76,69,81,79,83,50
34467,Positive Reinforcement,42,72,61,52,51,87
34468,Laissez-faire,75,57,81,60,71,67
34469,Authoritative,51,66,88,61,76,89
34470,Helicopter,65,78,85,68,80,83
34471,Authoritative,72,84,82,56,52,83
34472,Uninvolved,59,75,62,81,85,60
34473,Authoritative,64,59,80,66,82,78
34474,Permissive,80,60,64,64,54,83
34475,Indulgent,74,64,66,55,86,64
34476,Neglectful,33,67,73,78,85,55
34477,Authoritative,42,53,63,70,71,88
34478,Authoritative,76,76,63,88,87,51
34479,Indulgent,35,54,74,78,57,89
34480,Indulgent,47,55,85,74,66,60
34481,Neglectful,83,59,59,86,63,80
34482,Neglectful,37,68,64,82,89,59
34483,Positive Reinforcement,70,61,56,53,74,62
34484,Authoritarian,49,73,66,61,89,66
34485,Authoritarian,50,65,64,62,89,59
34486,Overprotective,61,58,53,88,59,74
34487,Indulgent,85,62,86,69,50,58
34488,Helicopter,87,67,59,67,59,84
34489,Helicopter,61,81,68,67,72,68
34490,Permissive,31,68,89,63,59,57
34491,Authoritarian,71,87,68,66,52,71
34492,Positive Reinforcement,31,70,59,70,79,85
34493,Helicopter,70,70,57,75,85,59
34494,Neglectful,61,55,81,85,89,77
34495,Authoritative,88,51,71,75,65,83
34496,Authoritative,51,55,88,77,88,54
34497,Neglectful,55,66,58,83,73,76
34498,Uninvolved,70,79,56,74,84,55
34499,Uninvolved,74,60,85,57,67,74
34500,Authoritative,39,74,62,54,84,61
34501,Permissive,68,84,70,77,65,64
34502,Overprotective,74,58,73,83,83,69
34503,Positive Reinforcement,34,74,63,75,54,72
34504,Helicopter,41,57,74,77,62,58
34505,Authoritative,70,52,62,85,76,59
34506,Indulgent,70,75,50,76,74,80
34507,Neglectful,61,87,66,66,82,53
34508,Laissez-faire,79,71,52,69,71,78
34509,Overprotective,85,73,75,63,64,50
34510,Authoritative,69,70,63,70,69,88
34511,Authoritarian,47,65,53,81,56,59
34512,Permissive,39,85,61,72,80,72
34513,Authoritarian,52,59,59,86,84,76
34514,Positive Reinforcement,30,51,88,88,71,51
34515,Helicopter,82,82,60,57,76,54
34516,Authoritative,82,76,53,68,89,76
34517,Laissez-faire,71,66,64,78,63,61
34518,Authoritarian,66,60,53,54,69,68
34519,Neglectful,47,58,66,81,66,82
34520,Indulgent,59,59,84,69,83,74
34521,Permissive,48,60,78,68,84,57
34522,Laissez-faire,74,64,87,73,88,74
34523,Helicopter,67,51,52,81,75,64
34524,Positive Reinforcement,46,66,61,74,78,63
34525,Permissive,57,60,87,76,89,69
34526,Permissive,51,87,60,61,66,88
34527,Uninvolved,75,81,85,60,84,68
34528,Uninvolved,67,54,51,62,63,84
34529,Positive Reinforcement,61,67,83,52,52,58
34530,Uninvolved,84,86,54,62,78,89
34531,Laissez-faire,54,51,79,70,64,63
34532,Laissez-faire,77,88,68,53,71,74
34533,Overprotective,38,76,69,79,50,84
34534,Helicopter,65,57,51,78,59,67
34535,Positive Reinforcement,79,77,80,88,62,88
34536,Indulgent,66,77,87,78,88,58
34537,Laissez-faire,30,54,66,62,70,70
34538,Overprotective,58,79,81,78,85,82
34539,Indulgent,44,76,74,89,63,85
34540,Authoritarian,73,76,50,61,80,89
34541,Positive Reinforcement,75,74,65,76,89,76
34542,Indulgent,89,76,69,81,86,75
34543,Authoritarian,58,61,52,51,69,77
34544,Indulgent,50,53,62,57,56,89
34545,Authoritarian,41,83,71,77,89,84
34546,Permissive,55,73,77,81,65,64
34547,Helicopter,74,85,80,71,74,84
34548,Laissez-faire,60,66,56,67,60,81
34549,Permissive,64,81,83,56,50,50
34550,Uninvolved,43,61,79,83,51,67
34551,Laissez-faire,84,55,74,67,84,76
34552,Helicopter,36,81,52,68,84,79
34553,Authoritarian,32,51,84,87,85,66
34554,Uninvolved,82,65,51,66,87,69
34555,Uninvolved,70,76,76,68,88,60
34556,Laissez-faire,33,53,52,64,51,77
34557,Authoritarian,31,77,77,82,52,82
34558,Authoritative,64,65,60,50,63,88
34559,Neglectful,88,72,54,83,55,51
34560,Neglectful,62,59,66,52,55,64
34561,Authoritative,66,67,76,55,60,64
34562,Positive Reinforcement,70,84,58,70,78,73
34563,Helicopter,79,53,82,54,71,88
34564,Authoritarian,42,70,52,76,87,63
34565,Laissez-faire,80,75,77,57,73,62
34566,Helicopter,80,65,69,65,50,59
34567,Helicopter,36,85,89,64,71,55
34568,Authoritative,89,68,80,59,63,52
34569,Laissez-faire,87,70,78,53,65,55
34570,Positive Reinforcement,68,84,84,67,54,54
34571,Laissez-faire,76,88,77,63,78,53
34572,Authoritarian,56,86,55,89,80,62
34573,Positive Reinforcement,78,70,77,56,80,55
34574,Laissez-faire,32,70,85,54,54,84
34575,Authoritarian,46,62,85,54,72,63
34576,Authoritarian,54,50,88,56,51,54
34577,Indulgent,59,84,60,58,80,64
34578,Permissive,84,82,73,69,69,82
34579,Permissive,43,87,88,71,80,79
34580,Helicopter,58,58,74,76,50,70
34581,Positive Reinforcement,34,80,83,52,66,59
34582,Overprotective,36,71,54,77,83,86
34583,Helicopter,80,55,86,81,73,62
34584,Overprotective,48,76,71,85,80,89
34585,Laissez-faire,62,72,85,54,83,84
34586,Authoritarian,50,79,50,61,74,72
34587,Indulgent,84,52,65,79,78,54
34588,Overprotective,80,69,86,51,77,88
34589,Neglectful,50,71,88,56,74,74
34590,Overprotective,87,70,79,80,84,67
34591,Overprotective,46,64,60,54,83,75
34592,Positive Reinforcement,52,64,61,74,58,54
34593,Permissive,56,64,80,66,62,86
34594,Indulgent,60,54,68,79,58,52
34595,Uninvolved,44,69,73,79,85,88
34596,Positive Reinforcement,69,71,74,76,62,78
34597,Neglectful,69,77,65,76,79,88
34598,Authoritarian,30,76,83,78,66,57
34599,Positive Reinforcement,49,62,67,71,76,77
34600,Authoritative,70,63,78,81,72,50
34601,Helicopter,63,59,55,61,79,55
34602,Positive Reinforcement,30,59,65,82,85,50
34603,Permissive,61,68,60,54,58,88
34604,Permissive,77,76,80,68,67,83
34605,Permissive,51,73,60,83,76,64
34606,Positive Reinforcement,58,50,86,77,58,73
34607,Permissive,74,76,59,84,52,63
34608,Authoritarian,88,57,51,63,76,63
34609,Overprotective,40,66,74,55,51,76
34610,Positive Reinforcement,62,77,63,67,87,60
34611,Permissive,67,76,51,70,81,75
34612,Authoritative,30,82,78,54,57,66
34613,Positive Reinforcement,67,73,64,82,79,55
34614,Laissez-faire,38,50,79,55,81,67
34615,Overprotective,42,57,83,72,66,66
34616,Overprotective,77,51,61,50,51,54
34617,Positive Reinforcement,82,67,78,79,83,79
34618,Laissez-faire,81,64,55,69,58,51
34619,Authoritarian,53,89,75,56,67,86
34620,Positive Reinforcement,65,53,51,62,88,86
34621,Laissez-faire,49,88,53,50,50,55
34622,Permissive,72,64,67,63,65,69
34623,Permissive,74,75,69,51,80,62
34624,Permissive,86,62,61,67,81,62
34625,Authoritative,30,59,58,80,72,85
34626,Positive Reinforcement,89,86,78,67,69,58
34627,Helicopter,64,83,68,72,71,69
34628,Positive Reinforcement,72,76,82,59,89,56
34629,Helicopter,49,76,55,65,80,82
34630,Authoritarian,69,73,61,57,51,88
34631,Overprotective,30,80,81,72,67,87
34632,Neglectful,80,59,66,50,80,67
34633,Helicopter,75,62,67,75,69,52
34634,Helicopter,79,68,89,52,52,87
34635,Neglectful,35,86,74,68,51,72
34636,Permissive,89,52,54,69,55,85
34637,Helicopter,70,64,87,85,70,64
34638,Laissez-faire,55,58,84,65,81,67
34639,Neglectful,58,52,78,56,74,82
34640,Overprotective,70,53,73,62,55,62
34641,Helicopter,44,78,85,70,69,56
34642,Positive Reinforcement,87,78,87,61,65,58
34643,Permissive,66,80,56,76,58,83
34644,Uninvolved,48,71,87,65,79,51
34645,Authoritative,85,89,76,56,53,73
34646,Overprotective,38,67,55,68,66,57
